,Address,Result,zksync_score,zksync_num_transactions,zksync_first_funder,zksync_first_funder_amount,zksync_first_funder_timestamp,ethereum_activity_score,ethereum_activity_num_transactions,ethereum_activity_first_funder,ethereum_activity_first_funder_amount,ethereum_activity_first_funder_timestamp,optimism_score,optimism_num_transactions,optimism_first_funder,optimism_first_funder_amount,optimism_first_funder_timestamp,polygon_score,polygon_num_transactions,polygon_first_funder,polygon_first_funder_amount,polygon_first_funder_timestamp,arbitrum_score,arbitrum_num_transactions,arbitrum_first_funder,arbitrum_first_funder_amount,arbitrum_first_funder_timestamp,aggregate_score,aggregate_num_transactions,aggregate_first_funder,aggregate_first_funder_amount,aggregate_first_funder_timestamp,L2_transactions,total_transactions
3241,0xef75d606fb8B08d1ee5800FD379843ca53464CE1,"{'models': {'zksync': {'score': 99, 'num_transactions': 1536, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 19, 'num_transactions': 865, 'first_funder': '0x826ea68237cef29e1f81163e6c277b20cc68e7d6', 'first_funder_amount': 0.02, 'first_funder_timestamp': '2021-07-20 22:27:31+00:00'}, 'optimism': {'score': 24, 'num_transactions': 1624, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 2, 'num_transactions': 1945, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 30, 'num_transactions': 1770, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 5, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",99,1536,,0.0,,19,865,0x826ea68237cef29e1f81163e6c277b20cc68e7d6,0.02,2021-07-20 22:27:31+00:00,24,1624,,0.0,,2,1945,,0.0,,30,1770,,0.0,,5.0,0,,0.0,,6875,7740
3242,0xEF79B9D76590b873409430B17b0Ec9AeCc64fB70,"{'models': {'zksync': {'score': 100, 'num_transactions': 1369, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 90, 'num_transactions': 1897, 'first_funder': '0x881346afb57bdf7115dd0f11338d21776ff87a05', 'first_funder_amount': 0.024979483, 'first_funder_timestamp': '2019-10-03 05:07:04+00:00'}, 'optimism': {'score': 13, 'num_transactions': 1806, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 16, 'num_transactions': 1975, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 6, 'num_transactions': 1658, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 2, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",100,1369,,0.0,,90,1897,0x881346afb57bdf7115dd0f11338d21776ff87a05,0.024979483,2019-10-03 05:07:04+00:00,13,1806,,0.0,,16,1975,,0.0,,6,1658,,0.0,,2.0,0,,0.0,,6808,8705
3243,0xefC5FF84594ebF147dCEAeB5c41079672CF0d85C,"{'models': {'zksync': {'score': 100, 'num_transactions': 966, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 97, 'num_transactions': 1361, 'first_funder': '0xdfd5293d8e347dfe59e90efd55b2956a1343963d', 'first_funder_amount': 2.85971392, 'first_funder_timestamp': '2021-08-07 16:51:52+00:00'}, 'optimism': {'score': 82, 'num_transactions': 1908, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 5, 'num_transactions': 1945, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 75, 'num_transactions': 1892, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 72, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",100,966,,0.0,,97,1361,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,2.85971392,2021-08-07 16:51:52+00:00,82,1908,,0.0,,5,1945,,0.0,,75,1892,,0.0,,72.0,0,,0.0,,6711,8072
3244,0xeFd20871371083C532275d58772Be1b628756f97,"{'models': {'zksync': {'score': 99, 'num_transactions': 160, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 14, 'first_funder': '0x9696f59e4d72e237be84ffd425dcad154bf96976', 'first_funder_amount': 0.12524996, 'first_funder_timestamp': '2023-09-10 17:22:59+00:00'}, 'optimism': {'score': 1, 'num_transactions': 245, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 1, 'num_transactions': 322, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 0, 'num_transactions': 200, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 4, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",99,160,,0.0,,0,14,0x9696f59e4d72e237be84ffd425dcad154bf96976,0.12524996,2023-09-10 17:22:59+00:00,1,245,,0.0,,1,322,,0.0,,0,200,,0.0,,4.0,0,,0.0,,927,941
3245,0xefD233130A833032B5F0a208bF633390565BAe8d,"{'models': {'zksync': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'optimism': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 1, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 0, 'num_transactions': 4, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",0,0,,0.0,,0,0,,0.0,,0,0,,0.0,,0,1,,0.0,,0,4,,0.0,,,0,,0.0,,5,5
3246,0xF010913c508e1D0aDfdE000892c2e398BBc5B28C,"{'models': {'zksync': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'optimism': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 1, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 14, 'num_transactions': 37, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",0,0,,0.0,,0,0,,0.0,,0,0,,0.0,,0,1,,0.0,,14,37,,0.0,,,0,,0.0,,38,38
3247,0xf02A480D16006ad57A817C0EA9a1FCdb5F634232,"{'models': {'zksync': {'score': 98, 'num_transactions': 160, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 8, 'first_funder': None, 'first_funder_amount': None, 'first_funder_timestamp': None}, 'optimism': {'score': 0, 'num_transactions': 259, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 2, 'num_transactions': 193, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 2, 'num_transactions': 76, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",98,160,,0.0,,0,8,,,,0,259,,0.0,,2,193,,0.0,,2,76,,0.0,,0.0,0,,0.0,,688,696
3248,0xF040b1beA9953A3631ff8B5Fc336E7b627369732,"{'models': {'zksync': {'score': 99, 'num_transactions': 694, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 1, 'num_transactions': 373, 'first_funder': '0xc098b2a3aa256d2140208c3de6543aaef5cd3a94', 'first_funder_amount': 0.014, 'first_funder_timestamp': '2021-12-23 13:35:18+00:00'}, 'optimism': {'score': 1, 'num_transactions': 388, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 10, 'num_transactions': 1978, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 2, 'num_transactions': 808, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 2, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",99,694,,0.0,,1,373,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0.014,2021-12-23 13:35:18+00:00,1,388,,0.0,,10,1978,,0.0,,2,808,,0.0,,2.0,0,,0.0,,3868,4241
3249,0xf04C00EC25cf1bE2084CbD7B4e6880BB34318683,"{'models': {'zksync': {'score': 99, 'num_transactions': 458, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 2, 'num_transactions': 532, 'first_funder': '0xb9ee1e551f538a464e8f8c41e9904498505b49b0', 'first_funder_amount': 0.02273189, 'first_funder_timestamp': '2021-06-20 17:29:57+00:00'}, 'optimism': {'score': 12, 'num_transactions': 1360, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 11, 'num_transactions': 1928, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 3, 'num_transactions': 1573, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 31, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",99,458,,0.0,,2,532,0xb9ee1e551f538a464e8f8c41e9904498505b49b0,0.02273189,2021-06-20 17:29:57+00:00,12,1360,,0.0,,11,1928,,0.0,,3,1573,,0.0,,31.0,0,,0.0,,5319,5851
3250,0xf0772Eb66Bdb39A953273ab1F8a5A086DB247d3A,"{'models': {'zksync': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 100, 'num_transactions': 599, 'first_funder': '0x4d5dc04956ac5baeb4207272dc604a7013d00d03', 'first_funder_amount': 1.1, 'first_funder_timestamp': '2020-12-12 18:16:08+00:00'}, 'optimism': {'score': 93, 'num_transactions': 802, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 98, 'num_transactions': 1355, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 96, 'num_transactions': 173, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 100, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",0,0,,0.0,,100,599,0x4d5dc04956ac5baeb4207272dc604a7013d00d03,1.1,2020-12-12 18:16:08+00:00,93,802,,0.0,,98,1355,,0.0,,96,173,,0.0,,100.0,0,,0.0,,2330,2929
3251,0xf08a4CeD20984dCac122De4535161eBF390625ba,"{'models': {'zksync': {'score': 98, 'num_transactions': 570, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 11, 'num_transactions': 1090, 'first_funder': '0xd33577609f71eeb9e72b8b077590f50f9cbbce0a', 'first_funder_amount': 0.17, 'first_funder_timestamp': '2021-11-08 02:55:52+00:00'}, 'optimism': {'score': 7, 'num_transactions': 837, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 1583, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 1, 'num_transactions': 1582, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 3, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",98,570,,0.0,,11,1090,0xd33577609f71eeb9e72b8b077590f50f9cbbce0a,0.17,2021-11-08 02:55:52+00:00,7,837,,0.0,,0,1583,,0.0,,1,1582,,0.0,,3.0,0,,0.0,,4572,5662
3252,0xf08Fc22abc7a83018631A0d2247b8c9cE0c0EF9c,"{'models': {'zksync': {'score': 99, 'num_transactions': 1411, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 3, 'num_transactions': 598, 'first_funder': '0xb9c764114c5619a95d7f232594e3b8dddf95b9cf', 'first_funder_amount': 0.24948282, 'first_funder_timestamp': '2020-09-03 16:14:02+00:00'}, 'optimism': {'score': 1, 'num_transactions': 1010, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 6, 'num_transactions': 1975, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 1, 'num_transactions': 1285, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 12, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",99,1411,,0.0,,3,598,0xb9c764114c5619a95d7f232594e3b8dddf95b9cf,0.24948282,2020-09-03 16:14:02+00:00,1,1010,,0.0,,6,1975,,0.0,,1,1285,,0.0,,12.0,0,,0.0,,5681,6279
3253,0xf0A45111AAe07E1075B729801973733B80129827,"{'models': {'zksync': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'optimism': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 0, 'num_transactions': 4, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",0,0,,0.0,,0,0,,0.0,,0,0,,0.0,,0,0,,0.0,,0,4,,0.0,,,0,,0.0,,4,4
3254,0xf0a5f79A9204C7805D5992dd86160041f34cD226,"{'models': {'zksync': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'optimism': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",0,0,,0.0,,0,0,,0.0,,0,0,,0.0,,0,0,,0.0,,0,0,,0.0,,,0,,0.0,,0,0
3255,0xF0b830fB6b31a3aaC77fe37b6E946bB6f5c83744,"{'models': {'zksync': {'score': 100, 'num_transactions': 298, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 89, 'num_transactions': 1931, 'first_funder': '0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98', 'first_funder_amount': 0.195, 'first_funder_timestamp': '2017-08-15 02:05:28+00:00'}, 'optimism': {'score': 3, 'num_transactions': 713, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 38, 'num_transactions': 1590, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 4, 'num_transactions': 978, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 1, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",100,298,,0.0,,89,1931,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0.195,2017-08-15 02:05:28+00:00,3,713,,0.0,,38,1590,,0.0,,4,978,,0.0,,1.0,0,,0.0,,3579,5510
3256,0xF0b92D25A6BD33064651a03cf859C8231aA38567,"{'models': {'zksync': {'score': 93, 'num_transactions': 557, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 231, 'first_funder': '0xf8c37625677866febd2a72ae1f7823e27f752b68', 'first_funder_amount': 0.09, 'first_funder_timestamp': '2022-09-30 16:56:11+00:00'}, 'optimism': {'score': 12, 'num_transactions': 1452, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 1, 'num_transactions': 1387, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 6, 'num_transactions': 1477, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 11, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",93,557,,0.0,,0,231,0xf8c37625677866febd2a72ae1f7823e27f752b68,0.09,2022-09-30 16:56:11+00:00,12,1452,,0.0,,1,1387,,0.0,,6,1477,,0.0,,11.0,0,,0.0,,4873,5104
3257,0xF0Db958A00aA87bA1788DD81b49c9D091d668d16,"{'models': {'zksync': {'score': 99, 'num_transactions': 634, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 517, 'first_funder': '0x708396f17127c42383e3b9014072679b2f60b82f', 'first_funder_amount': 1.08659431, 'first_funder_timestamp': '2021-04-08 17:54:08+00:00'}, 'optimism': {'score': 3, 'num_transactions': 422, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 7, 'num_transactions': 1976, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 2, 'num_transactions': 769, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 12, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",99,634,,0.0,,0,517,0x708396f17127c42383e3b9014072679b2f60b82f,1.08659431,2021-04-08 17:54:08+00:00,3,422,,0.0,,7,1976,,0.0,,2,769,,0.0,,12.0,0,,0.0,,3801,4318
3258,0xF0E2df1Ae2b88693378037e11fCEEE387D6A31ae,"{'models': {'zksync': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'optimism': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",0,0,,0.0,,0,0,,0.0,,0,0,,0.0,,0,0,,0.0,,0,0,,0.0,,,0,,0.0,,0,0
3259,0xf0F88584c3f8E0BfBB3b8d74984DFE66f34d69ef,"{'models': {'zksync': {'score': 97, 'num_transactions': 604, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 239, 'first_funder': '0x28c6c06298d514db089934071355e5743bf21d60', 'first_funder_amount': 0.015532, 'first_funder_timestamp': '2022-11-09 15:54:47+00:00'}, 'optimism': {'score': 6, 'num_transactions': 159, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 3, 'num_transactions': 1521, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 1, 'num_transactions': 359, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 4, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",97,604,,0.0,,0,239,0x28c6c06298d514db089934071355e5743bf21d60,0.015532,2022-11-09 15:54:47+00:00,6,159,,0.0,,3,1521,,0.0,,1,359,,0.0,,4.0,0,,0.0,,2643,2882
3260,0xf117d67E8A446f0EcB846f57a8d6A6D430D69fb3,"{'models': {'zksync': {'score': 96, 'num_transactions': 165, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 4, 'num_transactions': 10, 'first_funder': None, 'first_funder_amount': None, 'first_funder_timestamp': None}, 'optimism': {'score': 1, 'num_transactions': 275, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 2, 'num_transactions': 228, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 0, 'num_transactions': 130, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 1, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",96,165,,0.0,,4,10,,,,1,275,,0.0,,2,228,,0.0,,0,130,,0.0,,1.0,0,,0.0,,798,808
3261,0xF12A19C29e9755C6A2E95B080F4c4f29587d2380,"{'models': {'zksync': {'score': 100, 'num_transactions': 201, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 4, 'num_transactions': 108, 'first_funder': '0x7ba0b5f6eea8ac1f24102224fd7c1fe94f65f350', 'first_funder_amount': 1.0015, 'first_funder_timestamp': '2021-11-27 11:25:05+00:00'}, 'optimism': {'score': 44, 'num_transactions': 94, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 1, 'num_transactions': 362, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 25, 'num_transactions': 279, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 32, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",100,201,,0.0,,4,108,0x7ba0b5f6eea8ac1f24102224fd7c1fe94f65f350,1.0015,2021-11-27 11:25:05+00:00,44,94,,0.0,,1,362,,0.0,,25,279,,0.0,,32.0,0,,0.0,,936,1044
3262,0xf13c84abF40C0308d46642Fa132e7AcFe430b467,"{'models': {'zksync': {'score': 100, 'num_transactions': 224, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 189, 'first_funder': '0x28c6c06298d514db089934071355e5743bf21d60', 'first_funder_amount': 0.0188, 'first_funder_timestamp': '2023-03-26 03:58:35+00:00'}, 'optimism': {'score': 6, 'num_transactions': 179, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 5, 'num_transactions': 1102, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 2, 'num_transactions': 247, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 4, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",100,224,,0.0,,0,189,0x28c6c06298d514db089934071355e5743bf21d60,0.0188,2023-03-26 03:58:35+00:00,6,179,,0.0,,5,1102,,0.0,,2,247,,0.0,,4.0,0,,0.0,,1752,1941
3263,0xf13d87B7e64D6a56428158B97dD562b3AAC2D650,"{'models': {'zksync': {'score': 99, 'num_transactions': 157, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 1, 'num_transactions': 15, 'first_funder': '0x4976a4a02f38326660d17bf34b431dc6e2eb2327', 'first_funder_amount': 0.10269511, 'first_funder_timestamp': '2023-09-15 04:48:11+00:00'}, 'optimism': {'score': 8, 'num_transactions': 262, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 2, 'num_transactions': 316, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 1, 'num_transactions': 179, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 4, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",99,157,,0.0,,1,15,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0.10269511,2023-09-15 04:48:11+00:00,8,262,,0.0,,2,316,,0.0,,1,179,,0.0,,4.0,0,,0.0,,914,929
3264,0xf1444F8E3043155a0046b3bd5B077AA4fa8E00aa,"{'models': {'zksync': {'score': 91, 'num_transactions': 64, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 200, 'first_funder': '0xbaed383ede0e5d9d72430661f3285daa77e9439f', 'first_funder_amount': 0.02, 'first_funder_timestamp': '2022-06-27 07:10:30+00:00'}, 'optimism': {'score': 7, 'num_transactions': 300, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 14, 'num_transactions': 1127, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 1, 'num_transactions': 267, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 19, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",91,64,,0.0,,0,200,0xbaed383ede0e5d9d72430661f3285daa77e9439f,0.02,2022-06-27 07:10:30+00:00,7,300,,0.0,,14,1127,,0.0,,1,267,,0.0,,19.0,0,,0.0,,1758,1958
